ID;SAT_F0;SAT_F1;SAT_F2;SAT_MEDIA
0;62.01010741008663;43.406413612565395;85.8092717006266;63.741930907759546
1;55.37623858136881;67.13023560209422;84.07816623401388;68.86154680582564
2;55.05535155917543;65.60863874345546;94.73480293901842;71.79959774721642
3;55.04369311878155;68.22643979057588;97.31177037817929;73.52730109584557
4;55.07115874564341;70.59882198952879;94.11562768581062;73.26186947366095
5;61.24145898925399;43.66819371727745;93.07984868880942;65.99650046511361
6;55.07119892170047;67.89921465968587;93.22849610732291;72.06630322956975
7;55.378265796093196;66.2958115183246;65.15880179536356;62.27762636992711
8;55.37599216856353;70.14070680628274;62.37622997621368;62.630976317019986
9;55.37260625103796;70.81151832460732;77.24323297307008;67.80911918290512
10;62.006789021705025;43.766361256544464;92.97032879060183;66.24782635628377
11;55.05465815028712;66.08311518324606;98.2749297095875;73.13756768104022
12;61.638896464779066;42.47382198952875;97.91661034123614;67.34310959851466
13;55.37346112346011;68.61910994764399;77.14914899302468;67.04724002137625
14;62.00873402479098;42.27748691099473;97.92763346268835;67.40461813282468
15;55.375287741993404;70.20615183246073;34.283350138015834;53.28826323748999
