99;1056;1362
57;651;1017
225;780;1095
86;252;366
468;1552;1876
39;180;333
0;156;372
1096;2820;3780
132;597;882
63;591;816
344;2044;2888
189;897;1317
129;351;534
210;900;1116
116;452;644
40;424;680
27;345;534
168;348;471
225;615;651
122;300;458
54;564;870
52;412;684
52;484;788
52;226;436
20;106;122
12;174;327
4;412;624
8;156;244
348;765;1170
219;570;792
