F0;F1;F2
248322290.276;12.221;4123.3032320642005
248322117.431;12.232999999999999;4222.7919168974
248322075.248;12.232999999999999;4465.1318868974
248321888.84399998;12.253;4557.415414431801
248321477.718;12.26;4661.5161387556
248321425.40600002;12.264;5102.3910534764
248321368.39;12.27;5482.535518313201
248321328.15;12.27;5625.2481583132
248321125.75800002;12.173;6122.8488152258
248321003.73000002;12.285;82404.97632244321
