ID;F0;F1;F2
10_0;248429574.207;12.56;7171.993235614201
10_1;248068650.041;12.695;73836.8072065422
10_2;248313538.323;12.519999999999998;7685.8428359586
10_3;248196959.272;12.531999999999998;8066.637059158401
10_4;256733851.696;15.437999999999995;3871.8634409742
10_5;248429525.114;12.497999999999998;7470.2043559586
1_0;248396251.479;14.876999999999995;3785.7115055926
1_1;245483471.521;11.528;8484.270765529001
1_2;245484420.735;11.519999999999998;7039.475265630599
1_3;245357327.297;11.618;45732.202704907206
1_4;245484724.83;12.272999999999998;5301.8678775558
5_0;246550915.48;12.635;8816.5230365118
5_1;246422557.834;12.636;137444.59146279542
5_2;246810408.699;12.781;6207.5529663886
5_3;246667158.082;12.781999999999998;6574.9480854332
5_4;261013371.858;14.206;3835.410669795801
5_5;246550500.131;12.645;12907.6105243762
5_6;246551138.005;12.78;6901.491744028201
5_7;246667413.422;12.787999999999998;6292.3521789176
4_0;243004342.501;12.948999999999998;95144.3851003972
4_1;251943994.492;12.522999999999998;7450.9106437462
4_2;251827751.243;12.541;29074.318446991405
4_3;251827922.579;12.525999999999998;11856.182825474
4_4;262946274.436;14.978;3715.718193642601
11_0;260884652.127;13.415;51334.4818210806
11_1;260896549.213;14.714999999999996;23330.5048273714
11_2;261001685.556;14.657999999999998;14552.7196112874
11_3;249477087.127;10.937;112649.8345493022
11_4;260896355.012;14.717999999999996;34873.526566191205
11_5;261019779.666;14.689999999999998;3996.817096802201
11_17;261012103.002;14.698999999999998;10677.0545851162
6_0;259320927.072;13.275;3399.3524542068
6_1;241240902.506;13.090999999999998;50475.04194558521
6_2;259196834.346;12.163999999999998;7208.1697203614
3_0;265424654.94;15.367999999999997;3183.9025355946005
3_1;245163101.666;12.539999999999996;142890.3602147176
8_0;264285060.228;13.773;16379.4397751112
8_1;264392468.744;15.185;3156.897868458
8_2;264285221.151;13.88;7488.9601455046
8_3;247849637.061;13.26;50778.770279266
7_0;248524818.205;12.784999999999997;11117.2643469144
7_1;248544454.624;12.883999999999997;6733.8317763524
7_2;248408944.308;12.842999999999996;47847.811429447
7_3;257293333.959;13.136;3723.3854205266
7_6;248525058.091;12.771999999999997;7784.657267701201
2_0;246094570.031;10.998;2942.3489074044
2_1;246105499.791;11.075;2482.3532280010004
2_2;246247830.45;10.999;2287.1706502036004
2_3;241653361.317;11.611999999999998;6599.4722139366
9_0;240476640.549;13.164999999999996;10682.6571635574
9_1;240726414.883;13.083999999999996;8400.71493989
9_2;240463268.759;12.385999999999996;89649.22570248238
9_3;240726447.855;13.087999999999996;3680.474179777601
9_4;240476094.437;13.150999999999996;11039.3111621034
9_5;240474928.569;12.387999999999996;57690.60404517999
9_6;240580241.82;12.447999999999997;10456.3615341864
