F0;F1;F2
0.4810561219940584;0.6989761076246275;0.014002766895930689
0.4028577546567469;0.0666666665149786;0.0881345042290849
0.49016908020964517;0.3210466431830562;0.01842511404188628
0.40521223571491183;0.10807736039117737;0.040209820038187835
0.4810687560524549;0.6602957891688376;0.015910202859500067
0.4758002275800888;0.27622298003134604;0.03886031844507078
0.4126440175098392;0.07303754249593235;0.0625563949659566
0.48819739989447575;0.277133105171483;0.023695976450710206
0.40102595412516406;0.06985210450545609;0.0634091757706555
0.41978623843088403;0.06734926037008081;0.07729662127380299
0.48180102114694096;0.6707622282804037;0.014895988425244323
0.4757646788741246;0.6889647310831284;0.014262003555950089
