F0;F1;F2
0.4821326212162003;0.6687144467150983;0.013900542457609511
0.3912210370962314;0.06302616595443367;0.06390943573869186
0.40521223571491183;0.10807736039117737;0.040209820038187835
0.48184862712371257;0.34971558509734746;0.014698067431002533
0.39753943854995794;0.0666666665149786;0.0620511260504811
0.47582914483814015;0.2755403861762439;0.024004449412715193
0.47581466383474924;0.3080773599361148;0.015155618533926182
0.4811305016469025;0.29988623367488876;0.01794668367509277
0.48493571599668894;0.29192263869869667;0.020199159500454433
0.4849384915563592;0.28100113701706186;0.020366665564019004
0.4882098402772246;0.277133105171483;0.022392744126066295
0.4765559229923887;0.3276450504490439;0.014921792284285697
