ID;SAT_F0;SAT_F1;SAT_F2;SAT_MEDIA
0;81.51431258329862;57.72251308900527;86.65543260351653;75.29741942527347
1;81.23212706177931;62.418193717277504;51.356788527487105;65.00236976884797
2;23.753011868711006;71.90772251308906;64.78118738842629;53.48064059007546
3;29.139613390839546;41.65575916230368;99.2804464792674;56.6919396774702
4;46.1132935514972;19.63350785340309;98.83626587726745;54.86102242738925
5;23.435505309438255;71.04057591623038;91.00886019695116;61.82831380753993
6;62.928313935602056;63.6943717277487;91.10764210322488;72.57677592219187
7;80.02669893980023;62.02552356020945;88.58282706729412;76.87834985576794
8;29.46026181797802;40.34685863874348;98.96935102890873;56.258823828543406
9;61.21182549272821;63.41623036649216;97.81358277666885;74.14721287862973
10;45.04004998513069;36.76374345549732;98.68713950246946;60.163644314365825
11;46.14220941624719;21.793193717277404;98.58573080130398;55.50704464494286
12;62.64500929808281;67.5883507853403;73.43200282323905;67.88845430222072
14;80.88056951731289;52.830497382198985;98.56482816028176;77.42529835326455
15;29.110003815028573;47.087696335078576;98.8122017770267;58.33663397571129
16;81.18132395989737;62.56544502617807;56.296113215306455;66.68096073379397
18;81.23157445504299;62.2873036649215;59.85398903713638;67.79095571903362
19;28.664020423856474;44.1590314136126;98.8793265071844;57.234126114884496
20;24.137450341734258;69.69895287958121;76.72041516794896;56.85227279642148
21;80.41635054289704;62.450916230366516;56.433840796405654;66.43370252322308
25;46.089561818571326;27.094240837696283;99.01087037289028;57.398224343052625
26;46.11120094349928;24.034685863874294;98.86688353017936;56.33759011251764
27;81.21041747379117;61.53468586387439;94.34913854526845;79.031413960978
28;24.13534237199897;70.00981675392677;73.74438976770742;55.96318296454439
29;45.80680125463773;32.428010471204146;98.94472949682847;59.059847074223455
30;62.626156301095904;65.723167539267;97.49037788518649;75.27990057518313
31;23.457370162545665;70.92604712041887;81.61318886391219;58.66553538229224
32;62.24477463044668;67.3756544502618;75.80972955694855;68.47671954588567
33;62.627491111591674;64.29973821989527;87.3112985602871;71.41284263059136
34;23.845763381598207;68.53730366492144;96.72599126047416;63.036352768997936
35;81.21410127420685;46.00785340314136;93.24294968216256;73.48830145317025
36;81.21417789435877;45.991492146596904;94.84441534250769;74.01669512782112
37;81.20357100208089;62.15641361256545;83.6692182400989;75.67640095158175
38;62.255606685298645;66.54123036649212;85.01159740301176;71.26947815160084
40;81.21354968504365;46.04057591623041;93.30334272286717;73.51915610804707
43;24.134933400606617;70.53337696335085;80.22129762388415;58.2965359959472
44;45.809997885496045;30.399214659685814;98.78596594283081;58.33172616267089
46;29.429402866485198;42.78468586387436;98.84199785923148;57.01869552986367
47;45.80654956026666;33.01701570680623;98.87391593380816;59.23249373362702
48;81.51117075675558;59.80039267015711;86.5549494160481;75.95550428098693
51;46.11283426447472;28.59947643979053;98.82544687432659;57.84591919286394
52;81.2124891104865;59.45680628272254;89.88075159945521;76.85001566422142
53;80.52934933705464;57.52617801047125;98.07173068488146;78.70908601080245
54;80.79223339079795;62.05824607329847;88.34626712599521;77.0655821966972
55;45.785719842390016;35.29123036649209;98.77461916475755;59.95052312454655
56;80.1155906224638;54.6956806282723;98.15448668870191;77.65525264647933
57;80.87974371287241;56.0373036649215;98.14024998729217;78.35243245502869
58;80.90920477725332;53.89397905759164;98.29495598728711;77.69937994071068
60;23.83294360625331;69.60078534031419;95.33704501664178;62.92359132106976
64;62.188391522081574;66.8357329842932;85.31905080122174;71.44772510253217
65;62.92708165204832;63.7761780104712;89.01777685565534;71.90701217272495
66;81.20302567331629;62.40183246073303;83.6881680765829;75.76434207021073
67;23.806957670079353;71.33507853403144;77.90977013951353;57.683935447874774
68;23.807231704569563;71.00785340314143;78.98440954105719;57.93316488292273
70;45.83765514925734;34.24410994764392;98.68370067864231;59.588488591847856
71;46.11416461469461;21.874999999999922;98.80213102328689;55.59709854599381
72;62.244360225110896;67.3756544502618;76.88173148806554;68.83391538781275
73;45.80695279812556;35.47120418848163;98.72832485873043;60.00216061511254
74;23.806641845361774;71.54777486910997;78.90082214103022;58.08507961850065
76;46.11419691618246;23.134816753926657;98.72655957807386;55.99185774939432
82;80.87727828315236;56.364528795811545;98.09892184697492;78.44690964197962
83;81.51386877423373;57.90248691099481;86.08018499684404;75.16551356069085
85;62.645607806661594;67.04842931937172;81.07455809948051;70.2561984085046
87;80.57671151048199;58.58965968586389;97.81878833286943;78.99505317640511
89;45.04046290801232;36.58376963350781;98.7989781686578;60.14107023672599
94;80.5795694031502;54.05759162303667;98.34579996527776;77.66098699715488
96;28.760291226071843;42.588350785340346;98.97694420275936;56.77519540472385
