ID;SAT_F0;SAT_F1;SAT_F2;SAT_MEDIA
0;41.437308031533846;31.54450261780103;99.26486647696697;57.41555904210062
1;63.612425457727696;81.16819371727748;51.14525070436531;65.30862329312349
2;62.959119859658344;82.55890052356021;92.1027093624315;79.20690991521668
3;40.73557111617192;34.89856020942407;98.41179227757036;58.01530786772211
4;75.2832960798331;51.58704188481672;78.94643293913016;68.60559030126
5;41.43805981915658;31.380890052356;98.76718161966267;57.195377163725084
7;62.33262690097342;78.55039267015705;97.0327432013753;79.30525425750193
8;74.13429480636445;55.08835078534029;91.84967099664553;73.69077219611675
9;63.61542926623998;77.19240837696333;60.94075280861981;67.2495301506077
11;75.22145379016337;47.922120418848124;95.05139122334319;72.73165514411822
12;74.64372782391125;56.02094240837694;74.45030909962732;68.37165977730517
13;63.61301939497572;68.63547120418846;75.03453076906936;69.09434045607786
14;63.30421043551089;81.34816753926701;85.17743060176981;76.60993619218256
15;63.31123310232033;79.38481675392669;79.99055407265148;74.2288679762995
17;74.97727336711233;53.86125654450258;67.56188438597425;65.46680476586305
18;63.31051211306995;81.02094240837694;70.433846560609;71.58843369401863
19;63.609435288310166;81.74083769633506;57.81083968696659;67.72037089053727
20;63.30443865080417;80.02290575916228;85.47129029102416;76.26621156699687
21;74.95041440749229;55.59554973821987;87.96644042337303;72.83746818969506
22;63.30663586996099;81.51178010471205;67.19631471171562;70.67157689546288
24;75.2832918390845;51.73429319371725;71.16684976148579;66.06147826476251
25;63.61192165317537;81.11910994764396;64.69937193558357;69.8101345121343
26;74.64530512413245;55.92277486910993;77.1670772780634;69.2450524237686
27;63.615229008379046;76.39070680628271;61.67001586603769;67.22531722689982
28;75.278225097484;54.352094240837665;63.73702634446412;64.45578189426193
29;63.343987601298934;71.26963350785338;97.08413621728363;77.23258577547865
32;63.61282423014551;69.14267015706805;74.99816843065321;69.25122093928893
33;74.9759179804629;54.532068062827186;52.91129199542062;60.806426012903565
34;74.95002259796027;55.41557591623034;90.92972003891028;73.76510618436696
35;63.310229666814735;78.01047120418846;89.27079328653781;76.863831385847
36;63.312212681677934;75.39267015706805;92.74581058384818;77.15023114086472
37;63.31064991157349;81.78992146596858;56.0878580738101;67.06280981711738
38;63.34367732157966;73.10209424083767;97.52240953328032;77.98939369856589
40;63.31013309551591;81.98625654450262;56.135178982397214;67.14385620747191
41;63.33963002547311;73.67473821989526;97.66167426022983;78.22534750186607
42;75.2190156877035;49.52552356020939;96.29380612452229;73.67944845747839
43;74.32377127413609;53.288612565445014;97.82844250780258;75.14694211579456
44;63.60983363200421;81.67539267015707;54.43282591288444;66.5726840716819
45;63.61204944640482;81.25;51.21069966449024;65.35758303696502
46;63.31169274575168;79.66295811518323;72.4834131609323;71.81935467395573
47;63.612989172539436;80.57918848167539;72.30040737049951;72.16419500823811
48;63.61106269496501;81.2663612565445;54.42443074251342;66.43395156467432
49;63.611318020573904;79.4993455497382;73.84192831779848;72.3175306293702
50;63.61539353496279;77.30693717277487;61.41835216796616;67.44689429190127
51;41.10964045260359;32.50981675392664;99.22724818945954;57.61556846532992
52;63.31083607062401;79.4502617801047;78.38532338923937;73.71547374665603
53;63.6104672287747;77.89594240837697;92.42507043214295;77.97716002309821
54;75.25078123997056;53.66492146596856;94.26170056914962;74.39246775836291
55;75.22077332821348;48.38023560209421;94.86031720585521;72.82044204538764
56;74.92024883647835;50.91623036649211;97.3614053132478;74.39929483873942
58;40.785061853566916;33.72054973821984;98.61385676014577;57.70648945064418
59;75.2185575964585;49.85274869109945;96.15617250985446;73.7424929324708
60;41.105082461373755;34.358638743455515;98.56158830782108;58.00843650421678
61;74.23540154446621;54.172120418848124;98.22578898421978;75.54443698251137
62;62.67958512886367;78.33769633507852;96.83285706137332;79.2833795084385
64;63.612438823059115;79.15575916230367;77.71120903165189;73.49313567233823
65;41.13134208079433;34.4240837696335;98.28895803367683;57.94812796136822
67;63.01303925836339;75.47447643979058;96.6320808646079;78.37319885425396
68;63.261912534649;76.75065445026176;93.77212700051952;77.92823132847677
70;62.94433451540444;75.96531413612564;96.5217552532633;78.47713463493113
75;74.85273842728;55.0719895287958;94.45538647555306;74.79337147720962
76;63.30344968601385;82.47709424083769;88.57156666930518;78.1173701987189
78;75.27820590822559;54.40117801047117;63.7535418959581;64.4776419382183
80;63.31190678991965;81.16819371727748;64.58472940686657;69.68827663802124
83;63.00573012924261;82.13350785340315;95.60214604754465;80.24712801006346
87;62.65938920145793;79.63023560209423;96.77656464596691;79.68872981650635
90;74.52223681699479;51.112565445026135;97.19177037935425;74.27552421379173
94;41.4377731424834;33.24607329842926;98.28206933334452;57.655305258085725
99;63.312020207992624;75.45811518324605;93.37547703829392;77.3818708098442
