ID;F0;F1;F2
0;258287203.334;12.302999999999999;6547.6645995294
1;244097538.112;11.432999999999998;10658.6590621494
2;244339753.761;11.505999999999997;9274.134719557002
3;244232356.43;11.470999999999998;10656.208502318
4;244103023.55;11.336999999999998;146929.7816092126
5;244095345.98000002;11.738999999999997;8799.7121357988
6;258295248.272;13.339999999999998;3373.9933198212
7;244098152.317;11.390999999999998;12829.2325570842
8;244339713.444;11.568999999999997;8860.2334803474
9;258401022.01;12.370999999999999;4807.7470104884
