F0;F1;F2
240363805.66500002;12.456999999999999;233015.7223139544
239964788.149;13.735999999999999;112828.98381948721
240213784.877;12.504999999999999;234395.64915563678
240085420.178;12.557999999999998;166183.654976536
260215192.697;10.713;119791.9019739666
240081213.484;13.7;97823.17200993322
240364076.982;12.451999999999998;224986.4284847974
240085879.12800002;12.546999999999999;166253.655524007
