ID;F0;F1;F2
0;247116162.58499998;12.947;4465.1603704710005
1;246872177.573;14.405999999999999;4718.1611653078
2;246871590.195;13.001;5064.865685374801
3;246870801.902;12.966;5176.9006765514005
4;246870667.852;12.986999999999998;5448.375075157201
5;246870540.172;12.902999999999999;5806.242801613001
6;246870240.569;12.846999999999998;6069.6139716094
7;246870203.39499998;12.971999999999998;6506.211183464
8;246869789.09;13.017;6697.631800278599
9;246869608.078;13.017;7097.215410278601
10;246869431.394;12.954999999999998;8141.065323987801
11;246869142.13;13.033;9628.3828306756
12;246868692.55400002;12.86;23318.689965284
