ID;F0;F1;F2
0;251081125.181;14.451999999999998;2761.262298359
1;250821886.36900002;14.534999999999998;4095.7027365569998
4;250821062.82999998;12.919999999999998;4655.5152167818005
5;250819979.05400002;14.403999999999998;4960.1319624544
7;250819036.23000002;13.206999999999999;5449.4629968452
8;250818792.741;14.732;5571.833866227
9;250818501.76700002;13.222;5882.6326415660005
10;250818162.939;13.165;6215.877328921
11;250817832.37;13.198999999999998;6674.943944983401
12;250817548.126;13.121999999999998;14756.099940119202
