ID;F0;F1;F2
0;258265982.38;14.626999999999999;3313.1655798538
1;253315214.507;14.743999999999996;4802.321825555
4;253314859.825;13.291999999999996;4924.195333142001
5;253313371.82;13.486999999999997;5265.0495018076
6;253313012.518;14.777999999999997;5310.9762864124
7;253312850.885;14.786999999999997;5495.0760355694
8;253312508.87;14.787999999999997;5665.297086581
9;253312208.834;14.807999999999998;6436.7992077612
10;253311972.76;14.814999999999996;6718.3218707506
11;253311703.403;14.824999999999998;7534.8398036802
12;253311343.99400002;13.348999999999997;94530.0943464902
