ID;F0;F1;F2
0;251872062.033;11.979999999999999;4073.4255703274002
1;251860788.28;12.157;4365.9819219500005
3;251860565.47;12.094;4544.046191159599
4;251860278.58499998;12.328;4870.184346333601
5;251859974.90899998;12.267;5209.491311834
6;251859786.712;12.328;5452.727712006201
7;251859726.826;12.263;5674.954612968801
8;251859128.374;12.12;5829.498888641401
10;251858961.20499998;12.17;6864.5883554416005
11;251858895.539;12.168;7710.5827118448005
12;251858551.63300002;12.193999999999999;44824.61037073159
