ID;F0;F1;F2
0;248452420.736;11.088999999999999;2539.6442144032
1;248336200.007;11.000999999999998;3516.5917226084002
2;248327215.25;11.036999999999999;3897.8009523274004
4;248326579.875;11.067;4090.3008471008006
5;248326145.618;11.058;4352.3497056994
6;248325363.435;12.565999999999999;4666.63297734
7;248325089.225;12.581;4677.748279026
8;248324702.646;11.163999999999998;4912.4595072384
9;248324368.106;11.032;5228.9892525212
10;248324162.623;10.988999999999997;5405.867847122401
11;248323830.047;10.852999999999998;6088.2014080994
12;248323584.88;11.113999999999997;27040.550025128003
