ID;F0;F1;F2
0;238852713.859;12.499999999999998;5476.339167819
13;238852608.625;12.511;6294.791732150001
25;238852665.86699998;12.572999999999999;5799.0672284408
55;238853038.683;12.373999999999999;5510.7868011874
56;238853041.13;12.562999999999999;5372.4740801268
67;238853352.96899998;12.664;5096.5138886584
70;238853430.615;12.551999999999998;5510.307407306
71;238853302.80900002;12.480999999999998;5225.1167281
82;238853547.61900002;12.707999999999998;5038.763145286401
86;238853721.058;12.539;4924.527270565601
