ID;F0;F1;F2
0;243669145.078;11.377999999999997;5228.182069937
4;243669423.67000002;11.375999999999998;4749.7841438602
6;243669505.495;11.366;4612.5346755462
8;243669578.54000002;11.366;4478.9316555462
25;243669180.235;11.372999999999998;5233.5055622974
27;243669385.36;11.379999999999999;4911.2244435792
36;243669303.038;11.369999999999997;5130.0858752652
63;243669555.769;11.375999999999998;4749.404753860201
76;243669613.961;11.375999999999998;4542.0018438602
85;243669924.174;11.360999999999997;4411.6933581912
88;243670209.586;11.238999999999997;4318.8575540288
