ID;F0;F1;F2
0;245927587.051;12.133;5531.2284255862
1;245927687.412;12.133999999999999;5168.051324125
2;245927837.86900002;12.140999999999998;4632.345567665601
36;245927815.112;12.211999999999998;5156.037670479201
46;245927889.926;12.139;5115.910738737
47;245927868.663;12.140999999999998;4921.278467665601
55;245927879.274;12.141999999999998;4787.291217556801
64;245927866.834;12.301999999999998;4613.0654812062
76;245928090.177;12.143999999999998;4599.3864838476
82;245928375.204;12.271999999999998;4474.005546141
90;245928743.93400002;12.112999999999998;4360.2697330536
