F0;F1;F2
0.333569689405295;0.7058020461756499;0.005235510810174023
0.3285700611606778;0.3638225247694598;0.005827025039829288
0.3285110755816033;0.41478953261708895;0.0062844849022970365
0.3285006472823672;0.41478953261708895;0.006348775087511353
0.32849908692551777;0.4270762220089278;0.007639880634762183
0.3284940747536153;0.4418657555361419;0.008321496960199752
0.32848887895490236;0.4673492594599565;0.00848438667458564
0.32848080251550826;0.39635949852932995;0.009815553853132172
0.32847202681831256;0.3868031845578995;0.012323884156680365
0.32846748305571366;0.384527871707559;0.0725843594847592
