F0;F1;F2
0.00502568068105636;0.4914675756735667;0.3093592191244369
0.0057878205386772885;0.4857792935477147;0.2958234502461692
0.009724602281234028;0.4568828203483895;0.6904432129643893
0.0004519889542411845;0.7167235478572848;0.3265403004161159
0.7960477206492407;0.02912400448435953;0.27712584706992965
