F0;F1;F2
254279630.121;11.523999999999997;112510.7089279156
244514267.361;12.984999999999998;278641.9168465698
246372115.11699998;12.438;235555.9020862558
245823900.373;12.652;96594.2988232102
244650287.151;12.850999999999997;263919.6489387616
245834451.23299998;12.49;100350.4776115458
244514960.25300002;12.862999999999998;271847.2314770756
245951295.137;12.45;167826.0149591782
246247873.362;12.449;235023.15775137
244515468.715;12.852999999999998;264325.5140346626
245951082.689;12.473;234563.1713633788
245950653.866;12.475;98643.602923569
