F0;F1;F2
256792216.075;11.610999999999997;161320.13215790162
265289397.21899998;14.719999999999997;3098.216609174
265173103.475;14.835999999999999;3070.749246364
265307964.34600002;14.885999999999997;3069.7090535576
265307934.67000002;14.885999999999997;3067.4950935576
