F0;F1;F2
0.7154158390469162;0.9294652993641292;0.024333126348525986
0.06534639368944345;0.6361774729552274;0.11809768712396924
0.07536213290271886;0.7051194523205477;0.05331581995536763
0.373535619665303;0.34926052252728;0.04739904300649958
0.388953703210435;0.6609783830239397;0.03340192022326689
0.7146707973261456;0.9401592697607302;0.024336300539363243
0.08904679089853625;0.7121729221566029;0.04982956572324879
0.37836119536534263;0.6598407265987701;0.034203796374110675
0.07638077028848089;0.7044368584654456;0.050490008865375226
0.3882154841795251;0.6607508517389058;0.03409751604757231
0.3783631062539176;0.6598407265987701;0.03411905394148539
0.3889522683070471;0.6609783830239397;0.033487888708646545
