F0;F1;F2
244403998.95499998;10.818;8177.547603950401
244173270.473;10.844999999999999;21881.3960608104
244162059.215;10.725999999999999;21906.156628955803
244026177.23299998;10.927999999999999;15303.651039507
244039860.123;10.883;26648.3698142422
243796046.112;10.734;85138.553407705
244027027.10799998;10.709999999999999;29778.374788158202
244386091.239;10.789;17973.538407723
243911181.826;10.783999999999999;26926.8103942768
243931329.546;10.641;50808.169009900404
243796339.063;10.647;55687.784661077
244539085.465;10.865;7996.721823392001
