F0;F1;F2
253877637.041;12.091999999999997;19561.36725574
244270730.731;11.295;30545.1534723206
254020839.948;12.034999999999998;20506.412327665203
254121928.44;12.023999999999997;28295.4660161932
244459328.146;10.991;63303.973140417
244593481.30400002;11.245999999999999;30311.3700150816
244038767.794;11.479;64364.093456423216
254296630.3;12.097999999999997;12058.402093822
244143947.397;10.868;63391.2776917586
244278229.033;11.277999999999999;30130.668729012006
244278402.111;11.213;30430.988893841604
253877566.722;12.092999999999998;13071.7671374822
