ID;F0;F1;F2
8_0;249475505.685;11.025;234035.4357736468
8_1;243566554.029;12.330999999999996;72933.7274905986
8_2;243863014.094;13.948999999999996;6113.6913466682
8_3;249569971.348;10.997999999999998;187408.4283154452
8_5;257372139.383;11.801999999999998;8865.047324438801
8_6;257243733.131;12.061999999999998;11435.8684872034
8_7;250012053.881;11.118;51304.1005719644
8_8;244173206.87;12.651999999999996;9997.0767457762
8_9;249450141.454;11.137999999999998;130315.82889630264
8_10;249476229.044;11.022999999999998;233417.55246297244
8_11;243864129.281;13.944999999999997;6211.2470804934
8_12;243711352.498;13.452999999999998;7651.4499023934
8_13;249462975.039;11.049999999999995;195725.4568688352
8_14;243682522.788;12.846999999999996;12161.1708603882
8_15;243850670.187;13.293999999999995;6929.300991111601
8_16;249850529.937;11.033999999999995;86057.94647662541
8_17;249599819.385;11.098999999999998;114829.18363561382
8_18;249590793.815;11.417999999999996;20426.3209993302
8_19;257256367.334;11.779999999999998;9230.997666065
8_20;243684451.078;12.245999999999997;63118.4415521686
8_21;257255593.011;11.814999999999998;7734.113814438801
8_23;257246155.463;11.993;10526.7915746038
8_25;243681969.939;12.521999999999997;24780.2309508414
8_26;249589547.124;11.055999999999996;136923.15695416703
8_27;249721239.942;11.026999999999996;147324.3506642124
8_29;243858021.39;12.528999999999996;10165.1262071178
8_30;243847041.524;12.770999999999995;7418.2695380768
8_31;243682709.374;12.428999999999997;15168.561991291
8_32;243567055.583;12.343999999999998;70617.63414486981
8_33;249451039.439;11.086;152043.08891433204
8_35;243828613.537;12.772999999999996;13128.6893317334
8_36;244010623.27;12.282999999999996;57154.35688447641
8_37;249473622.102;11.044999999999998;194951.88254045785
8_38;249616848.409;11.047999999999998;119541.57989438102
8_39;243733614.552;13.364999999999997;7441.242826844002
8_40;249473981.99;11.051999999999998;153520.67697022585
8_41;249578714.657;11.016999999999998;160597.6075375246
8_42;249473909.32;11.060999999999998;125287.60425371384
8_45;249475311.406;11.031999999999998;172113.45374769322
8_46;243711811.86;13.441999999999997;8479.6858512132
8_47;249734284.621;11.180999999999996;53510.694646348005
8_48;243812147.342;12.293999999999995;42065.8027677432
8_49;243837629.612;13.305999999999996;7252.2977862258
8_50;249473847.798;11.051999999999998;166326.08069023304
8_51;249970987.927;11.143999999999998;35460.267594314
8_53;249569979.707;11.004999999999995;183408.7121515674
8_54;249579067.399;11.014999999999995;165899.04043129
8_57;249450792.251;11.050999999999998;182778.5199681608
8_58;243827647.879;12.361999999999997;32417.0176280098
8_59;257245277.979;11.999999999999998;8954.0341696618
8_60;249607879.433;11.039999999999996;126245.30056662898
8_62;249610037.625;11.284999999999998;20960.0623037664
8_63;249473661.038;11.044999999999998;177644.10604045785
8_64;249715417.342;11.050999999999998;85563.2760868012
8_65;249605645.564;11.107999999999995;77098.3750953472
8_66;249753127.874;11.241999999999996;27308.5928612482
8_67;249581191.322;11.089999999999998;115037.18703774942
8_69;249591155.73;11.411999999999995;20929.3917303274
8_70;249724966.688;11.352;11726.9487522036
8_72;249966278.148;11.215999999999998;29410.7940132116
8_74;243928404.563;12.286999999999995;48902.8240458742
8_75;249462450.319;11.233999999999998;37952.66481504821
8_76;249715868.717;11.035999999999998;81923.05333247021
8_77;249450742.041;11.062999999999995;177232.427855126
8_78;243692521.795;12.396999999999997;29170.3033549188
8_79;249586939.951;11.106999999999998;77353.041054448
8_81;249476069.124;11.026999999999996;172682.89581651302
8_82;249725232.134;11.221999999999998;45442.0191423614
