ID;F0;F1;F2
0;252234155.05900002;11.745000000000001;3500.2598300636
1;251983800.42000002;9.871;17923.434724777202
4;252376626.972;10.301;3651.5737484936
5;252233822.842;11.604;3506.8302849004003
6;252405722.32099998;9.888;8732.1148998424
7;252118569.849;9.884;16814.957514387403
8;252223696.13099998;9.904;5384.183841644401
9;252251580.01700002;9.891;7940.007897032401
12;252530247.583;10.148;3938.4623222064
13;252349895.597;9.959;4405.155288223401
14;252233929.575;10.073;4327.004273393801
15;252138041.18400002;9.883000000000001;17441.7889235444
17;252260345.907;10.123;3970.8021729896
21;252109248.129;9.89;8315.489508493602
22;252234289.232;9.933;5125.3233822136
23;252234010.097;10.08;4326.3630521574
30;252233683.965;9.943;4514.420237496401
31;252357946.948;9.935;4933.5945781672
33;252376686.671;9.936;4756.4817890664
34;252233875.20499998;9.937;4691.3478961476
35;252395270.894;9.949;4418.0013391824
36;252395412.603;10.143;3941.1359022064007
