ID;F0;F1;F2
0;263322441.572;13.558999999999997;4036.3476183498
2;263328727.272;12.039999999999997;62602.37307669841
4;263352688.217;12.040999999999997;8129.884026604
5;263322256.672;12.107999999999997;4487.512125547
6;263322391.71899998;12.831999999999997;4447.540645547
7;256924444.819;13.024999999999997;4234.7644993306
9;256905355.995;12.867999999999997;4343.8247756214005
10;263195975.401;12.052999999999997;4951.4769860946
11;263487511.817;12.047999999999996;7106.547124637
12;263322253.32999998;12.105999999999996;4769.1921492562005
13;263330283.153;12.068999999999997;4920.934384408601
14;256905249.05;12.863999999999997;4400.201373949801
