ID;F0;F1;F2
0;0.5602300988571166;0.8090641361256543;0.007030696632903206
1;0.2972295617182651;0.3406413612565443;0.030020880741152292
4;0.3044732427869675;0.37107329842931924;0.011349378384281378
5;0.5532967342332915;0.7719240837696333;0.011248773274664184
6;0.2972367076379654;0.37679973821989515;0.01708758176413833
7;0.29723308339914833;0.3365510471204189;0.023263980815597645
8;0.29723052453865934;0.3434227748691094;0.024168093993821804
9;0.556757255101609;0.7874672774869111;0.008113462778901908
10;0.5533016481555635;0.7704515706806285;0.01078822119818798
11;0.29779888878114147;0.354548429319372;0.015069300777450074
12;0.3004987993842757;0.3452225130890054;0.013205480939218183
15;0.5567590925699505;0.7874672774869111;0.007392274146235429
17;0.29779309031928547;0.35274869109947654;0.016064720970379167
18;0.2977967210664379;0.3570026178010472;0.015353837461567833
19;0.3007875736009397;0.3772905759162303;0.01230453205086394
20;0.3007924217425374;0.34325916230366504;0.011598610070680948
21;0.300771077450363;0.34734947643979047;0.012433504176050944
22;0.30050013095868244;0.3452225130890054;0.0130463408712585
23;0.2975183422108246;0.35176701570680663;0.017086965441898885
24;0.2975215902317049;0.37909031413612515;0.016501094360844105
27;0.5567585441652227;0.7874672774869111;0.007883596448071798
28;0.5533009770222275;0.768324607329843;0.011225850036781419
33;0.3007926656501503;0.3429319371727743;0.011526811095192501
