ID;F0;F1;F2
0;0.37414179455481117;0.6220549738219897;0.007764190428512725
1;0.3710475841290966;0.6318717277486916;0.031806834951808936
4;0.3740594512259447;0.6699934554973823;0.008518709791458723
5;0.3710691916731022;0.6642670157068067;0.009124199171619394
6;0.3710489613651574;0.6375981675392676;0.03098769791741224
7;0.3710490601007355;0.6379253926701571;0.01190830239303369
9;0.37104957957952933;0.6361256544502623;0.010842777951987436
11;0.3710676142282519;0.6649214659685869;0.010138542688382816
12;0.3710678387399921;0.6647578534031414;0.00915968720929023
15;0.37106237574149703;0.6387434554973828;0.010571427578828696
17;0.37106151852659114;0.6642670157068067;0.01058330440136784
21;0.3710691360681584;0.6639397905759168;0.009145046179406258
