F0;F1;F2
0.15081982044005013;0.024573378783678455;0.04145170748455426
0.15573269914795254;0.00546075084081721;0.07272869555177211
0.15085571948147602;0.015244596097281966;0.047097606947619816
0.16663776526039586;0.04345847544150496;0.011129498552966927
0.15573714324649032;0.007963594976192085;0.07129724462045545
0.15994297952141012;0.0309442547646318;0.02860369921141173
0.15080006732958362;0.05346985198300365;0.038931292400468755
0.15530930757684044;0.03890784974082388;0.013101587173540388
0.159957517285034;0.02616609777891679;0.02842656988765031
0.1554188939218848;0.014562002242179765;0.030449217319798577
0.15087666922796455;0.011831626821770958;0.0694086672181188
0.16175487000794178;0.00841865754625995;0.050016613524516355
0.15574769723470694;0.002730375420408807;0.07218607348864549
