ID;SAT_F0;SAT_F1;SAT_F2;SAT_MEDIA
0;62.58582054451889;37.79450261780103;99.22358095714873;66.53463470648954
1;62.89524158709035;36.81282722513084;96.81931650481911;65.50912843901342
4;62.594054877405526;33.00065445026177;99.14812902085413;64.91427944950713
5;62.89308083268978;33.57329842931933;99.08758008283806;65.18465311494906
6;62.89510386348426;36.240183246073244;96.90123020825877;65.34550577260542
7;62.89509398992645;36.20746073298429;98.80916976069663;65.97057482786913
9;62.895042042047066;36.38743455497377;98.91572220480126;66.06606626727402
11;62.89323857717481;33.50785340314131;98.98614573116173;65.12907923715927
12;62.89321612600078;33.52421465968586;99.08403127907097;65.16715402158587
15;62.8937624258503;36.12565445026172;98.94285724211713;65.98742470607638
17;62.89384814734089;33.57329842931933;98.94166955986321;65.13627204550781
21;62.89308639318416;33.60602094240832;99.08549538205938;65.19486757255062
