ID;SAT_F0;SAT_F1;SAT_F2;SAT_MEDIA
0;57.05751978938047;15.24869109947643;99.48658692802127;57.26426593895939
1;57.777461781455905;11.55104712041879;98.76954239737799;56.03268376641756
4;57.47476188381779;15.183246073298395;99.46123662697387;57.37308152803001
5;57.77406009154799;15.428664921465973;99.1319978240154;57.444907612343115
6;57.05759844726117;15.24869109947643;99.48567441299278;57.26398798657679
7;57.47638610861983;15.24869109947643;99.39587042155995;57.3736492098854
10;57.7763830016387;11.207460732984288;98.96656696656662;55.98347023372986
11;57.777136408597165;13.399869109947637;98.94250180301066;56.706502440518484
12;57.77715738764775;11.632853403141352;98.85471730485604;56.08824269854838
13;57.77743542011529;10.602094240837644;98.83793253981611;55.739154066923014
17;57.77722317607028;11.567408376963318;98.83986998940068;56.06150051414476
19;57.77654593471324;11.076570680628217;98.9524939710393;55.935203528793586
21;57.77670890652793;11.158376963350769;98.9481195765049;55.961068482127864
23;57.77668993163145;12.025523560209372;98.95068461551352;56.250966035784785
