ID;SAT_F0;SAT_F1;SAT_F2;SAT_MEDIA
0;71.8836627387299;72.93848167539265;98.76839984820526;81.1968480874426
1;72.23883435144826;50.179973821989485;89.09016456358447;70.50299091234074
4;72.2093238185538;47.627617801047094;98.42579452753398;72.7542453823783
5;71.88399511837974;73.33115183246073;98.7262757730402;81.31380757462689
6;72.23753506303325;47.72578534031409;98.08050192183259;72.68127410839331
7;72.23775423638928;50.638089005235564;89.32209291273813;70.73264538478766
8;72.23585908663506;48.38023560209423;98.29142203361867;72.96917224078265
9;72.21028485948655;48.05301047120416;98.33290256267816;72.86539929778962
12;72.23606230165629;48.28206806282722;98.09071140592887;72.8696139234708
14;72.21010838287614;48.05301047120416;98.37341940356663;72.8788460858823
