ID;SAT_F0;SAT_F1;SAT_F2;SAT_MEDIA
0;81.54928656149036;23.16753926701568;99.20825162218499;67.97502581689702
2;81.84905353206938;49.41099476439794;90.78751551497744;74.01585460381493
4;81.8167575272327;21.26963350785337;98.65945402119883;67.24861501876164
5;81.84866186974965;37.53272251308899;95.7990136692834;71.72679935070734
7;81.84798827770922;43.65183246073301;97.0762815738673;74.19203410410317
9;81.84785782432688;43.750000000000036;98.01073989298317;74.53619923910337
10;81.81935653020366;19.993455497382186;98.57617033365973;66.79632745374853
11;81.84639438123307;20.53337696335079;98.36765570530012;66.91580901662799
16;81.84757867356205;20.075261780104647;98.22607484443226;66.71630509936632
17;81.84708902205627;20.23887434554976;98.35505034240883;66.81367123667162
18;81.84752594571562;21.482329842931936;98.29123375753689;67.20702984872814
