ID;SAT_F0;SAT_F1;SAT_F2;SAT_MEDIA
0;66.55851981666204;10.27486910994757;97.81407873295566;58.215822553188424
1;48.64487274391095;30.006544502617814;99.34979550848831;59.3337375850057
4;48.946813986599594;31.757198952879595;98.79901673600736;59.83434322516218
5;66.14734011773793;11.534685863874273;98.6485816997304;58.7768692271142
6;66.50120009944827;10.945680628272147;98.21861373790588;58.55516482187543
7;66.52510885651122;12.467277486910922;97.91899383058576;58.97046005800263
8;48.94576310223056;18.897251308900533;98.85051077264298;55.56450839459135
9;48.64826581543993;31.315445026178036;99.06383893483037;59.67584992548277
13;66.4987703751788;11.452879581151777;98.35883134224937;58.770160432859974
15;66.49867660607991;11.960078534031338;98.47848012675638;58.979078422289206
16;48.6460576534987;32.313481675392694;99.23804889644981;60.0658627417804
17;48.64758175324428;31.233638743455504;99.21846706333487;59.699895853344884
18;48.64761312238727;33.246073298429344;99.13241643445927;60.34203428509196
19;66.49840488308183;11.518324607329744;98.53584204916018;58.85085717985726
23;66.19935886043051;12.041884816753834;98.55806312024139;58.93310226580858
24;66.19594174421839;11.534685863874273;98.62427253896868;58.78496671568712
25;66.19924124293162;12.074607329842879;98.58053782394776;58.95146213224075
26;66.52635146300779;12.303664921465906;97.90736300312253;58.9124597958654
27;66.52817924116114;10.225785340314053;97.86854755515976;58.20750404554499
28;66.52826445386522;33.671465968586325;97.84288044869723;66.01420362371626
30;48.647963735706625;31.315445026178036;99.09157302020806;59.684993927364246
36;48.64789551182373;31.462696335078565;99.11177458625237;59.74078881105155
43;66.52610335596923;10.716623036649153;97.91526450524347;58.38599696595395
