ID;SAT_F0;SAT_F1;SAT_F2;SAT_MEDIA
0;82.11671016873696;46.30235602094245;91.63810657595445;73.35239092187796
2;81.73335758821165;40.87041884816759;98.8245554291789;73.80944395518604
4;82.08154577266741;39.92146596858639;98.77512218971908;73.5927113103243
5;82.11626812363764;47.202225130890085;93.38852232067195;74.23567185839988
6;82.11579373572768;45.23887434554976;95.99093371004938;74.44853393044228
7;82.11585215061952;23.543848167539284;94.64409336623217;66.76793122813032
8;82.11504026420238;20.140706806282736;97.42490302346047;66.56021669798186
9;82.11558032689719;21.498691099476464;96.1476148923741;66.58729543958258
11;82.1160350529197;46.49869109947646;94.51888882154743;74.37787165798119
12;82.11393546137471;20.795157068062853;98.29151052194341;67.06686768379366
14;82.11056198716642;42.32657068062831;98.50644077060043;74.31452447946505
15;82.08266149761798;42.08115183246075;98.60797965725045;74.25726432910973
18;82.11570821052015;21.498691099476464;96.11063423838443;66.57501118279369
21;82.08181130499892;42.49018324607336;98.71127432337138;74.42775629148122
22;82.1159372858434;45.58246073298432;94.55885668905248;74.08575156929341
27;82.08166684836505;41.06675392670161;98.754724705208;73.96771516009154
