ID;SAT_F0;SAT_F1;SAT_F2;SAT_MEDIA
0;63.66449839005958;71.23691099476439;94.8066456543344;76.56935167971946
2;1.5062613799871283;41.41034031413614;99.30812546863174;47.408242387585005
4;1.54064119882108;48.00392670157071;98.34548739684473;49.29668509907884
5;62.96505706527618;64.54515706806279;98.3446769104093;75.28496368124942
6;63.664841467139865;71.15510471204186;94.99794355542083;76.60596324486751
7;63.33765547402839;70.94240837696333;97.26167137068667;77.18057840722612
8;63.29230945890352;70.7133507853403;97.82260103596731;77.2760870934037
9;62.56779105081105;67.16295811518324;98.27054570888293;76.00043162495908
10;63.33799981145298;70.86060209424083;97.39329474104383;77.19729888224587
12;2.1486299014007115;47.398560209424105;98.88869231791129;49.47862747624537
13;63.29146260568026;69.61714659685863;97.85559713486283;76.92140211246725
14;1.8540652859845852;43.68455497382202;99.16104026363037;48.23322017447899
15;2.1506314521060776;46.106020942408406;98.97657762519263;49.077743339902376
16;1.852358353671013;44.8789267015707;99.09674181632113;48.60934229052094
18;2.1833671776366192;41.90117801047124;99.23858444734623;47.77437654515136
20;63.314744196827824;69.3880890052356;98.09658446546791;76.93313922251045
22;63.26641709037995;67.98102094240836;98.1341776127848;76.46053854852437
24;63.313795878140965;69.4698952879581;98.05408984509867;76.94592700373258
25;1.8477974104463057;47.693062827225155;98.52324324866117;49.35470116211088
26;2.146213299691313;47.51308900523564;98.70793843151864;49.45574691214853
31;62.68471780609899;67.78468586387436;98.1497337599112;76.20637914329485
32;1.4731602656665843;47.93848167539271;98.47624800314271;49.295963314734
34;1.8334797314052853;41.573952879581164;99.24185841995535;47.549763676980604
37;1.457569801598202;41.45942408376965;99.30194904497331;47.40631431011372
44;1.8422060763606862;47.85667539267018;98.4914668451959;49.396782771408915
