ID;SAT_F0;SAT_F1;SAT_F2;SAT_MEDIA
0;43.25584750222693;33.2787958115183;99.25684681456886;58.597163376104696
1;55.830160452518165;78.190445026178;91.6023840952667;75.20766319132095
4;43.031798537904876;37.581806282722496;99.16014389016141;59.92458290359625
5;56.09142571282012;73.75654450261781;98.75991759745892;76.20262927096562
6;56.11616998775572;77.96138743455498;97.97353666778855;77.35036469669974
7;56.43365092949757;77.994109947644;95.44858365294631;76.62544817669595
8;56.08193186984383;78.09227748691106;93.50983736477194;75.89468224050894
9;56.130963976215156;78.12500000000001;91.66477115985636;75.30691171202385
11;56.127986673673156;78.059554973822;94.3121407388324;76.16656079544252
13;56.082103201770195;78.07591623036647;93.5188046547777;75.89227469563811
15;42.98380931736513;35.76570680628275;99.22096410391921;59.323493409189034
17;56.13974978979286;76.60340314136127;98.35088590600597;77.03134627905337
18;56.1180904167106;77.74869109947646;98.13689573310367;77.33455908309692
21;56.13601705031157;74.06740837696337;98.57280809032693;76.25874450586728
22;55.72224344144704;75.57264397905756;98.57204840548225;76.62231194199562
23;55.721212420413934;75.78534031413618;98.56650342358435;76.69101871937815
27;56.13911599932193;73.90379581151836;98.65618912411436;76.23303364498487
28;56.08674150895661;74.05104712041883;98.58882038139458;76.24220300359
29;56.13995608594262;73.82198952879581;98.72318911513221;76.22837824329021
30;56.13884408520605;73.8874345549738;98.66651844620449;76.23093236212812
31;56.13080400288355;78.14136125654447;91.65153719342453;75.30790081761752
