ID;SAT_F0;SAT_F1;SAT_F2;SAT_MEDIA
0;35.300444352691564;69.011780104712;96.91174222640477;67.07465556126944
1;34.909454083168576;63.85798429319372;99.06230845732853;65.9432489445636
4;35.307055723703186;65.93586387434553;99.04004301568338;66.7609875379107
5;35.30285328902831;68.8972513089005;97.58934654996872;67.2631503826325
6;35.65630581279251;66.45942408376962;98.72761654193162;66.94778214616458
7;35.3033882845192;68.9299738219895;97.13932617538063;67.12422942729644
8;35.30681757286796;66.3612565445026;99.02891111155134;66.8989950763073
9;35.27257061963266;68.7336387434555;98.00108317604841;67.3357641797122
11;35.25738391254032;67.35929319371726;98.63985680649587;67.08551130425116
12;35.27559127233653;68.0955497382199;98.50703530470317;67.29272543841986
15;35.29481497325392;66.9339005235602;98.7193197146266;66.98267840381357
16;35.62276822678038;68.43913612565441;98.45983412280674;67.50724615841385
17;35.32223126073591;68.684554973822;98.23257761814396;67.41312128423397
21;35.322137305684684;68.45549738219894;98.3194855295369;67.36570673914018
23;35.32416682673576;68.16099476439791;98.49668365202683;67.32728174772016
24;35.32215317104321;68.63547120418846;98.24724609386003;67.40162348969723
25;35.6216284493986;68.50458115183244;98.31092370123031;67.47904443415378
33;35.32415689635911;68.14463350785338;98.5033453673988;67.32404525720376
