ID;SAT_F0;SAT_F1;SAT_F2;SAT_MEDIA
0;47.69967573358412;60.42212041884816;99.44621422585166;69.18933679276131
1;48.346259832894;91.08311518324606;96.1399702297521;78.52311508196405
4;47.33171740889708;84.04777486910994;99.41152833054862;76.93034020285188
5;47.700533741370855;62.729057591623025;99.44470807155385;69.95809980151591
6;47.25657364442593;90.80497382198953;98.24690897307688;78.76948547983078
7;47.99819450359733;90.87041884816753;96.39406796817774;78.4208937733142
8;47.72668772172871;90.54319371727749;99.01435976261001;79.0947470672054
9;47.65467276971277;90.75589005235602;98.42848473856725;78.94634918687868
12;46.93496564589551;86.55104712041886;99.34576447263858;77.61059241298432
13;47.40075580218082;89.64332460732984;99.23878380935334;78.76095473962134
14;47.70025808496228;87.77814136125653;99.25669847276521;78.24503263966135
15;47.94790641765009;90.88678010471206;96.25037855178917;78.36168835805044
17;47.6320333446438;86.96007853403142;99.33835116466254;77.97682101444592
21;48.02226945565052;90.77225130890052;98.34241257813089;79.04564444756063
22;47.699329208635724;90.06871727748691;99.07369869776599;78.94724839462954
23;47.70005012298857;87.66361256544502;99.25684546078128;78.20683604973829
30;47.70089241521178;89.90510471204189;99.21373685643519;78.93991132789628
31;47.37996179750263;90.0359947643979;99.11764895226163;78.84453517138739
33;47.331563225917684;90.0196335078534;99.15824875777405;78.83648183051504
34;47.70039850487861;90.00327225130891;99.17317948862751;78.95895008160501
35;47.283566259942454;89.80693717277487;99.23583909162184;78.77544750811306
36;47.283200271972404;86.63285340314135;99.3451516042592;77.75373509312432
