ID;SAT_F0;SAT_F1;SAT_F2;SAT_MEDIA
0;8.75168630030958;26.636125654450282;99.19083050403832;44.85954748626606
1;31.971303583918875;68.52094240837694;86.34064455750506;62.27763018326696
4;32.37216099076935;68.45549738219894;86.52432332959627;62.45066056752152
5;32.741546776753694;68.43913612565441;94.49666925899618;65.22578405380143
6;27.203044177649804;41.80301047120416;99.07066026516755;56.02557163800717
7;9.054192391603245;28.550392670157077;99.18197085252667;45.59551863809566
9;26.486887149280992;53.534031413612524;99.05082495262516;59.69058117183956
10;26.90182895525807;54.5811518324607;98.84218983288255;60.10839020686711
11;38.993990966896;62.27094240837694;98.74836610892467;66.67109982806586
12;32.32422015660327;68.39005235602093;94.51352743534048;65.07593331598822
13;32.74189916436915;68.3246073298429;96.19564058599417;65.75404902673542
14;32.40026678472114;66.31217277486907;98.45664848566607;65.72302934841876
15;38.99313189763074;62.43455497382197;98.5758857400862;66.66785753717964
17;32.411363344000954;68.2100785340314;96.85810557547872;65.82651581783703
18;32.74231425411317;68.30824607329838;96.23405881212028;65.76153971317727
19;32.745384207456766;67.96465968586385;97.59018970201112;66.10007786511058
20;32.39907884307562;66.54123036649212;98.24561239025729;65.72864053327501
21;32.74241078667186;68.06282722513086;97.20429406514806;66.00317735898359
22;31.931728478697273;67.17931937172771;98.03181930200552;65.71428905081017
25;27.550638254401193;53.8448952879581;98.9661961706172;60.120576570992164
26;32.37668613298469;67.5556282722513;98.02370576954509;65.98534005826036
27;31.994782542916532;68.09554973821986;97.00777203253246;65.69936810455629
30;32.32832049564235;67.86649214659685;97.77164664749604;65.98881976324509
36;32.32730445669383;67.6865183246073;97.88874532720973;65.96752270283696
39;38.22696453685347;62.33638743455494;98.64131444634015;66.40155547258286
43;32.74593690716935;67.7846858638743;97.8413777494092;66.12400017348428
46;27.25158648272035;53.779450261780084;99.00011201234771;60.01038291894938
49;26.90347074481736;53.64856020942403;99.02187061344686;59.85796718922942
53;26.902833031266493;53.69764397905755;99.00530335551039;59.86859345527815
54;32.32744024071265;67.7519633507853;97.8624758630508;65.9806264848496
