ID;SAT_F0;SAT_F1;SAT_F2;SAT_MEDIA
0;53.28025219443845;74.29646596858643;98.04456890970228;75.20709569090906
1;52.96256953820823;73.4620418848168;99.30297177068834;75.24252773123779
4;52.93847920633896;74.10013089005241;98.96834567092988;75.33565192244042
5;52.93371202636589;74.23102094240843;98.17131811438564;75.11201702772
6;52.96070136188803;73.54384816753932;99.16786363633734;75.22413772192157
7;52.59217073758515;73.92015706806288;99.16672620489636;75.22635133684814
9;52.93858958460609;74.00196335078539;98.98659530613358;75.30904941384169
11;52.940356205069165;73.98560209424087;99.12048426420019;75.34881418783674
12;52.591662725858846;73.52748691099482;99.22804665693432;75.11573209792932
14;52.93987013573045;73.93651832460739;99.16038232328656;75.34559026120813
