F0;F1;F2
248354181.93400002;13.200999999999999;87006.8872016662
248460619.097;12.501;171629.4476472444
254043160.477;11.79;40993.625192997
255495933.065;13.296999999999997;8286.925914883599
255354461.7;14.290999999999997;12308.4232672476
249228004.303;13.035;20796.086791754802
253889711.65600002;11.85;67178.696953773
248765711.141;12.559999999999999;25546.386909847603
249093361.974;14.075999999999999;19791.9704973712
255469169.421;13.734999999999998;8747.192273707
248616310.724;12.967;27572.9604042766
254482104.675;12.098999999999998;32194.176886713398
248661013.511;12.337;46225.8285381436
255353410.879;14.230999999999996;14092.390870563402
254777787.578;11.940999999999999;33063.7111675002
254643516.78399998;11.954999999999998;15920.269620531402
248488820.13099998;12.51;75656.0116601776
248642485.315;12.379999999999999;49857.151483314
254357541.414;11.876;35914.7732113182
248372856.942;13.219;58046.880821659
248469721.26;12.501;84842.1709430856
248362369.661;13.153;71414.1309289088
254031986.79000002;12.065999999999999;32847.3979269346
253904111.079;11.899999999999999;34399.379346039
248746906.305;12.974;25203.9705093418
248515795.512;13.290999999999999;27018.3265859972
255353497.11;14.163999999999996;14445.665964778402
248614059.487;12.417;65736.1248324112
248481076.147;12.549999999999999;62918.368228997395
248516711.717;12.482;59079.0486456528
254642958.357;11.946;34276.6635211006
254023433.291;11.86;42392.5636041246
255372370.593;14.164999999999997;14442.969095790002
255372098.60799998;14.199999999999998;14003.78236579
248469464.63;12.526;70180.5982440972
248354274.33200002;13.164;59213.620653345
248624531.549;12.373999999999999;63941.6100282034
248614495.30699998;12.414;67188.6183467984
248611987.811;12.559999999999999;43251.541223332
248614018.813;13.165;30239.616855041797
248587703.342;13.16;30420.538643861597
248461251.949;13.154;30728.123155603804
