ID;SAT_F0;SAT_F1;SAT_F2;SAT_MEDIA
0;32.0666330122543;51.292539267015655;98.74765348618925;60.70227525515307
1;68.71389444796357;65.526832460733;97.80528463472244;77.348670514473
2;68.08833069618728;64.33246073298433;98.12266103267679;76.8478174872828
3;68.36570285437973;64.90510471204189;97.80584637988528;77.02555131543564
4;68.69972735682144;67.09751308900525;66.56766988957291;67.45497011179987
5;68.71955600750346;60.52028795811524;98.23141356674886;75.82375251078918
6;32.04585557025631;34.325916230366474;99.47515846971231;55.2823100901117
7;68.71230815745857;66.2140052356021;97.30772112057889;77.41134483787985
8;68.0884348218038;63.30170157068068;98.21754017663119;76.53589218970522
9;31.772676621431827;50.179973821989485;99.14649716134868;60.36638253492333
