F0;F1;F2
244389477.234;12.782999999999998;213099.03154999798
254268377.25;11.421999999999997;168816.67208482462
254267805.927;11.439999999999998;194738.3586021868
245709588.275;12.406;248471.55537183982
245706747.861;12.539;163128.89166124322
244508457.362;12.768999999999997;167213.14388308543
245706981.523;12.437;165758.351427418
244393531.528;12.772999999999998;166399.9428053298
245708221.433;12.428;162851.3921814608
245708245.706;12.411;162821.36660763918
244392515.14;12.777999999999997;187821.498882643
245709086.857;12.409;247756.323666392
244392563.643;12.775999999999998;186522.6839842656
244393221.70200002;12.774999999999997;187418.5440560042
