F0;F1;F2
250171321.805;10.822999999999999;32088.972081134
252217895.526;13.608999999999998;7302.7700313532005
252093781.70200002;12.030999999999997;7551.3652609526
252217294.847;13.487999999999998;7368.350996741201
250276287.186;11.053999999999998;15850.244071264398
252237200.324;11.786999999999997;15313.494865909002
250036361.546;10.919999999999998;19654.938613382
250640327.828;10.838999999999999;28050.8716031046
249919857.366;10.862999999999998;24240.935704906602
250080746.248;10.878999999999998;23410.373794408
252191519.02899998;11.794999999999998;13851.974089165
252075298.215;11.796999999999997;10780.580034223
252191582.66;11.863999999999997;8723.2581788062
252353119.264;11.898999999999997;7925.6800670640005
252390703.646;11.803999999999998;10236.9355328216
252307495.657;11.821999999999997;9409.221492916
252307364.13099998;11.820999999999998;9553.518732747401
252074929.303;11.939999999999998;7795.7798409526
252075061.764;11.988999999999997;7784.593576906201
252093813.312;12.025999999999998;7716.9078809526
