F0;F1;F2
251946723.356;13.310999999999998;4363.557171275401
249781068.29799998;10.738999999999999;11958.2166227746
251946188.527;11.849999999999998;4611.5469732986
249916196.49400002;10.751999999999999;8525.2657980502
252226072.62800002;11.788999999999998;5193.2981368392
249906749.1;10.867999999999999;6121.1684609942
249934247.109;10.790999999999999;6838.7598977836005
250068643.938;10.804999999999998;6307.5543335232005
250050966.488;10.778999999999998;7746.8596014258
249780682.215;10.780999999999999;7253.365341549
249934524.15399998;10.765999999999998;8070.085823614
249934931.985;10.752999999999998;8455.9613015908
249915450.223;10.784999999999998;6903.598188177001
251946798.92000002;11.843999999999998;4846.5440953218
252100031.558;11.835999999999999;5067.311135659
249906726.601;10.819999999999999;6165.3619272324
252081213.558;11.829999999999998;5067.3111401549995
249906693.56800002;10.809999999999999;6202.011870435801
249906548.96600002;10.810999999999998;6193.070590435801
