ID;F0;F1;F2
3_0;245254353.119;11.089;295690.80742649385
3_1;245255487.665;11.079;310381.0385277901
3_2;245243215.007;11.092;297103.89933399006
3_3;245242977.986;11.111999999999998;291458.772850899
3_4;245242709.757;11.141999999999998;283921.88173955743
3_5;245239646.416;11.336999999999998;114467.0255365334
3_6;245364062.133;11.053999999999998;287321.2665166062
6_0;244478254.757;12.09;346649.60638081963
6_1;244224281.441;12.215;224223.7327307108
6_2;244353940.0;12.101;270579.7745413924
6_3;244342188.077;12.146999999999998;260698.372095049
6_4;251674266.825;11.375999999999998;235896.2909256724
6_11;244342203.271;12.127;272887.92107751465
6_14;244479793.638;12.075;336674.9160027902
4_0;232220818.39;12.352999999999998;242853.6831428348
4_1;231984293.449;12.405999999999995;167553.44485114882
4_2;231984185.555;12.421999999999995;139820.7282727296
4_3;231988877.099;12.373999999999995;237558.8928095788
4_4;231983689.86;12.474999999999998;149257.16299302503
9_0;245434720.091;12.156999999999996;267592.33112641063
9_1;245426743.744;12.487999999999998;123641.2915631942
9_2;245428076.334;12.364999999999997;80665.835288856
9_3;245431136.453;12.176999999999996;214943.3742095686
9_4;245551111.877;12.149999999999997;293896.16214523045
9_5;250351540.102;11.513999999999996;208221.05824072985
10_0;244377918.793;11.324999999999998;105545.0524454482
10_1;244377717.962;11.329999999999998;66170.65450415561
10_2;244378163.922;11.301999999999998;50489.2860053992
10_3;244376379.16;11.401999999999996;73305.41260354461
10_4;244379525.727;11.286999999999995;86100.1958594982
10_5;244378645.938;11.291999999999998;82327.1560655116
10_6;244376824.614;11.400999999999998;73667.3933848934
10_7;244515359.659;11.265999999999998;285115.81624864443
11_0;246476402.768;13.144999999999996;147770.5146615796
11_1;246458691.668;13.505999999999997;176429.2942557672
11_2;254347027.294;11.275;243776.81119197363
5_0;250960637.41;10.724;246690.50392083763
5_1;246345431.516;12.214999999999996;137233.11924848938
5_2;246190995.514;12.234999999999996;137042.1121179908
5_3;246059584.971;12.440999999999995;162424.27856002844
2_0;259673925.026;10.188;232725.26777867865
2_1;243929851.858;12.067999999999996;83552.5500945812
2_2;243934591.453;11.596999999999998;146181.4955255186
1_0;254438868.172;11.308999999999996;170396.442264891
1_1;240983536.761;12.113999999999995;132853.11246617924
1_2;241366697.704;11.689999999999998;232465.143656038
1_3;241112077.036;11.732999999999995;124299.0085741978
1_4;241230982.784;11.706;223061.4330525046
1_7;241366178.5;11.701;223551.9367197508
1_16;254438184.096;11.311999999999998;145217.73733843162
7_0;249856948.845;12.412;33498.141168075
7_1;250014810.885;12.03;184488.1164520926
7_2;249859077.867;12.123;28639.4397017136
7_3;253173044.163;11.28;220573.9436263656
7_4;249740659.196;12.433;22226.7868981312
8_0;241558413.949;10.636;182760.10573782705
8_1;241545177.221;10.972;205165.3963690216
8_2;241547266.388;10.642;219845.0588479322
8_3;241546073.723;10.778;142969.6831166958
8_4;241558821.611;10.616;138098.298359397
8_5;241546583.931;10.669;236381.2023770856
8_6;241545565.639;10.794;165471.9353276368
8_7;241546834.603;10.646;219724.1751767938
8_8;241546205.925;10.68;219972.6750874336
