ID;F0;F1;F2
0;0.49322425442084494;0.8386780104712045;0.003843843649463895
1;0.48652896431426984;0.8522578534031418;0.006902799613841545
4;0.48650769499708557;0.5880235602094243;0.008186065375503522
5;0.48647970460986417;0.8308246073298432;0.00888434248428389
7;0.4864553545515116;0.6349803664921472;0.010006042669138994
8;0.486449066027505;0.8844895287958121;0.010286555077221453
9;0.4864415511213515;0.6374345549738224;0.01099900333667943
10;0.4864328003029899;0.6281086387434558;0.011762904665507784
11;0.4864242627875685;0.6336714659685865;0.0128152293126438
12;0.48641692169528955;0.6210732984293195;0.03133977310102606
