ID;SAT_F0;SAT_F1;SAT_F2;SAT_MEDIA
0;32.12143979148312;13.268979057591546;99.4891020952685;48.29317364811439
1;44.90765297627654;11.354712041884806;99.14774078386901;51.803368600676784
4;44.908569003806264;35.11125654450263;99.11980355398138;59.71320970076342
5;44.912412033743855;31.92081151832461;99.0416690893491;58.624964213805846
6;44.913339993221534;10.798429319371738;99.03114123005543;51.5809701808829
7;44.913757438363156;10.651178010471208;98.9889397941873;51.51795841434055
8;44.91464075117734;10.63481675392669;98.94991979116958;51.499792432091205
9;44.91541564597299;10.307591623036616;98.7730673107171;51.3320248599089
10;44.91602534785537;10.19306282722513;98.70853348781962;51.27254055430004
11;44.91672100883425;10.029450261780081;98.52136197162;51.1558444140781
12;44.917649244657966;34.17866492146597;78.57932146244327;52.5585452095224
