ID;SAT_F0;SAT_F1;SAT_F2;SAT_MEDIA
0;61.67294410282902;16.98298429319365;99.29735907364739;59.317762489890015
1;62.30508811990647;37.7126963350785;99.14555720238775;66.38778055245757
3;62.30518678317014;37.7126963350785;99.13382501301527;66.38390271042131
4;62.30690426570183;37.61452879581151;99.1017152549584;66.34104943882392
5;62.30708708793911;37.12369109947639;99.01721670685454;66.14933163142335
6;62.30889106676325;40.575916230366474;98.99525134310018;67.29335288007663
7;62.30984686745305;40.346858638743456;98.9683901103777;67.20836520552473
9;62.31038972201708;40.31413612565443;98.9258731027843;67.18346631681861
10;62.31059552487632;39.954188481675345;98.83568784145545;67.03349061600237
11;62.3114788221945;39.970549738219916;98.51255987767202;66.93152947936214
12;62.31164602442716;39.970549738219916;98.49349289912077;66.92522955392262
