ID;SAT_F0;SAT_F1;SAT_F2;SAT_MEDIA
0;57.46665784677041;71.15510471204186;99.66641744983119;76.09606000288115
1;57.76681795437521;72.59489528795814;99.44247044391284;76.60139456208206
2;57.79002264127684;72.005890052356;99.3550853337539;76.3836660091289
4;57.7916636069635;71.51505235602093;99.31095832108225;76.20589142802224
5;57.792785150675805;71.66230366492145;99.25088850484894;76.23532577348207
6;57.79480527338081;46.989528795811474;99.17884492307715;67.98772633075647
7;57.7955134680705;46.74410994764395;99.17629694735527;67.90530678768991
8;57.7965118751123;69.9280104712042;99.12249377331355;75.61567203987669
9;57.797375882447824;72.08769633507852;99.04993522933363;76.31166914895333
10;57.797906577788694;72.7912303664922;99.00938910854485;76.53284201760857
11;57.79876551275501;75.01636125654451;98.85297685841368;77.22270120923774
12;57.79939869888052;70.74607329842938;94.0500414905131;74.198504495941
