ID;SAT_F0;SAT_F1;SAT_F2;SAT_MEDIA
0;50.039824320226735;17.91557591623033;99.366320952583;55.773907063013354
1;50.78634363404348;17.113874345549718;99.32310378170035;55.74110725376452
2;50.78767761291856;16.98298429319365;99.2551640876166;55.675275331242936
3;50.78899948938933;17.670157068062753;99.2134904911841;55.89088234954539
4;50.790762067969574;16.884816753926636;99.19661173614884;55.62406351934835
6;50.791204361005526;16.884816753926636;99.12831811028737;55.6014464084065
7;50.791405326518756;40.11780104712036;99.04281580627327;63.31734072663746
8;50.79188299700574;39.954188481675345;99.04063195562932;63.26223447810347
9;50.792071498540345;15.330497382198892;98.9072858464826;55.009951575740615
10;50.792735302251145;13.9725130890052;98.76548516588893;54.51024451904843
11;50.7932030268655;14.954188481675345;98.75934542778691;54.835578978775914
12;50.79395809448255;42.14659685863873;97.10031982531343;63.34695825947824
