F0;F1;F2
0.013809157208759481;0.24778156940208873;0.034231099946912445
0.013803880430544905;0.24778156940208873;0.03348037119724469
0.013819527805684559;0.24800910068712306;0.033638898857639224
0.013813491633652952;0.2468714442619526;0.03396889577747017
0.01380715662645615;0.24778156940208873;0.03436404911601833
0.013861609159075307;0.21023890737146925;0.0994807561650171
0.01382894172184474;0.23663253643541998;0.07708754293525641
0.01381854984964478;0.2100113760864353;0.04666751302536008
0.013840692699361768;0.2065984068109243;0.04836348810170479
0.01384065988362585;0.20637087552589037;0.03811720813609554
