F0;F1;F2
0.012826642765090322;0.18725824758302914;0.01052177162006291
0.012831678096423915;0.21387940793201418;0.010355474492180087
0.012831070730532444;0.21501706435718426;0.010694566600645333
0.012834402783851251;0.21387940793201418;0.01030711149000482
0.012837596901169347;0.18612059115785906;0.01020067386310731
0.01284292965455096;0.2134243453619459;0.009834496759547076
0.01284785150467266;0.2125142202218098;0.010097061520512365
0.012849706967627585;0.186348122442893;0.009744348621564597
0.012856015518118689;0.1870307162979952;0.009421935862973617
0.012864913292993522;0.1843003408775864;0.009186745572328084
