ID;SAT_F0;SAT_F1;SAT_F2;SAT_MEDIA
0;88.20564801615909;91.31217277486911;99.19179320849685;92.90320466650836
9;88.20528785211602;93.39005235602093;99.217638695682;93.60432630127298
13;88.2058071578701;91.42670157068063;99.09396397731072;92.90882423528716
25;88.20566575395542;93.86452879581151;99.09755459657524;93.72258304878073
55;88.20529803559458;92.37565445026176;99.1739816655071;93.25164471712115
56;88.20522636900901;92.27748691099474;99.19929962973929;93.22733763658101
71;88.20494141756116;94.19175392670158;99.219951706429;93.87221568356392
72;88.2049342945498;94.19175392670158;99.2392967105275;93.8786616439263
73;88.20492855585098;92.35929319371729;99.24921867987567;93.27114680981465
88;88.20410013774563;92.34293193717276;99.2652961058885;93.27077606026894
