ID;SAT_F0;SAT_F1;SAT_F2;SAT_MEDIA
0;69.82029345517151;66.42670157068066;99.05012026089514;78.4323717622491
4;69.81957394320999;66.45942408376966;99.15978406809322;78.47959403169095
6;69.8193626160137;66.62303664921465;99.19124595036904;78.54454840519912
8;69.81917396468408;66.62303664921465;99.22187195233879;78.55469418874584
25;69.82020265614628;66.50850785340316;99.04889994950162;78.45920348635035
27;69.81967288540226;66.3939790575916;99.12277688863578;78.44547627720988
36;69.81988549618691;66.5575916230367;99.07260698500696;78.48336136807686
63;69.81923277472484;66.45942408376966;99.15987103617887;78.47950929822446
76;69.81908248383326;66.45942408376966;99.20741428729846;78.4953069516338
85;69.81828130517724;66.70484293193724;99.23728507868307;78.58680310526584
88;69.81754417938765;68.70091623036654;99.25856595632449;79.2590087886929
