ID;SAT_F0;SAT_F1;SAT_F2;SAT_MEDIA
0;69.74645744769927;50.49083769633504;99.02309344352935;73.08679619585455
1;69.74615265874229;50.539921465968575;99.15558617170723;73.14722009880603
5;69.74564858559191;50.62172774869107;99.2603475547996;73.20924129636086
29;69.74592698996432;50.62172774869107;99.19550943006817;73.18772138957452
36;69.74618106039425;50.49083769633504;99.05629632393556;73.09777169355495
37;69.74621813466135;50.539921465968575;99.1186189449191;73.13491951518301
48;69.74603413472525;50.62172774869107;99.17290492683374;73.18022227008335
56;69.74582488916323;50.719895287958096;99.20524354056961;73.22365457256365
77;69.7454136527669;50.719895287958096;99.27684752287522;73.24738548786674
85;69.74488856957389;51.07984293193712;99.27690900277913;73.36721350143004
