F0;F1;F2
0.6040539718312316;0.640955629940942;0.011641316074234957
0.32931872003128715;0.6015927176300511;0.22787924602064508
0.6093860471914827;0.6341296913899208;0.014813596374280502
0.32478040429603655;0.6077360623259704;0.2194822729423199
0.6048083592459728;0.639817973515772;0.01128928275430648
0.5431140389540441;0.2065984068109247;0.08562956605420431
0.5329569175774177;0.2552901018082134;0.049378736538354645
0.34110498949957735;0.4104664382014418;0.03621263744393156
0.3297786662912395;0.5706484628654188;0.13796291634969646
0.5420877911044896;0.2782707615966535;0.02241672499628854
0.5374969279157104;0.3886234348381722;0.04602789396817892
0.3298171878438229;0.3906712164034788;0.09855181219991081
0.32933397259700864;0.5858930589627008;0.21185499331173369
0.3301820822643341;0.44618884995178903;0.029356846054419124
0.3293624402873258;0.5811149019769858;0.1764339950711442
0.3343059937008107;0.5067121717708486;0.02877530806297659
0.3293555354796203;0.5827076209722242;0.14074194251423836
0.5692637088900521;0.22502844089868376;0.0517523360646641
0.3293471375559217;0.5813424332620197;0.170552608042606
0.5995093372218786;0.6236632522783538;0.016122842965707672
0.55399730438755;0.21979522134290047;0.06089973652045329
0.5476529003490401;0.2630261654993719;0.016463219452150624
0.330166723557763;0.4218430024531445;0.03495192141577398
0.5329699715673276;0.25255972638780494;0.050768951830743016
0.5443067584028463;0.22434584704358154;0.07010588048624491
0.537520262573297;0.23594994258031857;0.04476460809809791
0.5375094945369844;0.21478953307215112;0.09177900164546161
0.5536988501351587;0.21888509620276395;0.08334811204175023
0.6062845446344773;0.620932876857945;0.015555752279807293
0.5607909062763349;0.2111490325116062;0.08400940615970444
0.5375165198914911;0.25733788337352037;0.038803084131065486
0.5660763873736694;0.2218430029082067;0.05703531507146993
0.3343556912489717;0.39590443595926206;0.07820552138944784
0.3350512458583759;0.4136518761919185;0.04699494497521986
0.34069727317342896;0.5761092137062365;0.02723016577623064
0.5375423401055678;0.27281001075583583;0.036943081778345994
0.5428034263929233;0.2709897604755636;0.03186825937645692
0.5523299236866441;0.2227531280483432;0.0545661953707722
0.5442716004632127;0.25665528951841815;0.04336621654786533
0.3343232260838548;0.4050056873606242;0.05805007424730577
0.6055391376620026;0.6323094411096482;0.01521699813695325
0.5375301037220778;0.21023890737146966;0.08719360585370349
0.3296705888420043;0.41478953261708895;0.1395684092078548
0.5374502085918657;0.4004550616599427;0.04573905010235496
0.34069788261974404;0.5761092137062365;0.0270141837289071
0.3346596746781222;0.39135381025858057;0.07769378012992763
0.5425312631976166;0.22502844089868376;0.07444040986688114
0.5474635803617491;0.22366325318847977;0.05801746559873462
0.5423680515826778;0.2764505113163808;0.01623165666753381
0.33478539992778816;0.39431171696402373;0.054765902307913915
0.5435732844253169;0.2234357219034454;0.07317554324624274
0.3343489946406238;0.39977246780484094;0.07426726891764507
0.5442959873047792;0.22229806547827535;0.07062727855158833
0.6086470019576846;0.6339021601048864;0.014993438204222217
0.5431128582155976;0.2065984068109247;0.08563769934119644
