ID;F0;F1;F2
0;244932090.088;14.81;10620.2956452302
1;251868178.759;13.603999999999996;3920.8773118030003
4;251751268.382;13.496999999999996;6323.5973086212
5;245091297.135;14.733;6979.8558427992
6;244954284.041;14.769000000000002;8855.550171419402
7;244945026.671;14.676;10162.613512877
8;251751675.28;14.282999999999996;6098.959472664001
9;251866864.976;13.523999999999997;5168.3356600154
13;244955224.82;14.738000000000001;8243.8642120196
15;244955261.127;14.707;7721.907772349601
16;251867719.967;13.462999999999997;4408.3612758494
17;251867129.842;13.528999999999996;4493.785159903
18;251867117.69599998;13.405999999999997;4869.1728419788005
19;244955366.337;14.734000000000002;7471.6718429678
23;245071155.697;14.702000000000002;7374.7345343692
24;245072478.79000002;14.733;7085.902243979401
25;245071201.238;14.700000000000001;7276.6907775725995
26;244944545.539;14.686;10213.351891191
27;244943837.831;14.813;10382.6805902356
28;244943804.837;13.38;10494.650900347999
30;251866981.94;13.523999999999997;5047.348351027
36;251867008.356;13.514999999999997;4959.220941027
43;244944641.60500002;14.783000000000001;10178.8823398948
