ID;F0;F1;F2
0;245425622.396;12.269999999999998;4336.1526819782
2;245299622.273;12.080999999999998;53606.5521250094
4;245309605.75800002;12.266999999999998;4472.5214057508
5;245308039.574;12.227999999999998;14150.242890239602
6;245308233.79299998;12.227999999999998;5780.1427016972
7;245308204.399;12.222999999999999;13767.7715603484
9;245309495.42900002;12.251999999999999;5024.8593350728
10;245308345.722;12.227999999999998;5621.7889203484
11;245308684.51700002;12.328;5398.8923933868
12;245308163.647;12.251999999999999;13943.885727092402
13;245309330.956;12.234999999999998;5176.0502213492
16;245308648.70200002;12.264999999999999;5471.6237574858005
19;245309110.718;12.232999999999999;5388.3853886731995
23;245308067.362;12.230999999999998;14096.9011805732
24;245309180.87;12.293;5182.199602139601
25;245309145.667;12.270999999999999;5273.904035170801
26;245309130.213;12.176999999999998;5382.6879079988
