F0;F1;F2
0.5626337603725365;0.17838452746670092;0.3974138634499176
0.17411882891132469;0.5067121717708474;0.6242640884265616
0.5577696875747036;0.18384527830751893;0.39692491219201576
0.22623291896790942;0.41274175105178235;0.6787620770315329
0.22182101572862634;0.4475540376619934;0.5917281859327868
0.1742821611515703;0.4951080762341104;0.4779688304685685
0.221834638773233;0.42070534602797444;0.5206209095421193
0.2218316112468044;0.4455062560966868;0.6494237951655123
0.561887043793121;0.17861205875173525;0.3966322404376976
0.22190069987249683;0.4143344700470207;0.6383510100832077
0.22592716062352047;0.4136518761919185;0.6023351084338109
0.17412620676022114;0.49943117064975756;0.5316894428574975
0.17412404363011488;0.5032992024953372;0.6012163629619494
0.22184806716085884;0.4177474393225317;0.6495665911088244
0.17427736071182132;0.49738338908445134;0.4532152943923984
0.22188375148688116;0.41615472032729295;0.5918187317144922
0.22182624226265163;0.44573378738172076;0.6223764669882901
0.2218590296186322;0.4163822516123273;0.4945926591195902
0.1742566685060555;0.4982935142245879;0.5450149209486919
0.17418543700494565;0.499203639364724;0.6788394723629748
0.17425033338109805;0.4985210455096214;0.5390311051060204
