F0;F1;F2
0.660996758144539;0.23230944201977363;0.4990455994034635
0.9945257784114414;0.9406143323307973;0.001229077429383761
0.9899608683483199;0.9670079613947492;0.001147646836897194
0.9899605465107357;0.9670079613947492;0.0011434830720928818
0.9952534491851136;0.9783845256464511;0.0011362155972346926
0.99525343403335;0.9783845256464511;0.001137999474938931
